got_pizza,karma,age,raop_age,pop_request,activity,total_posts,raop_posts,prev_raop_post,words,poor,student,grateful,score
0,0,0,0,6,0,0,0,First Post,125,Poor not in post,No student,Grateful not in post,5
0,1469,243.437395833,0,10,33,38,0,First Post,58,Poor not in post,Student,Grateful not in post,-1
0,725,109.047523148,0,2,6,25,0,First Post,30,Poor not in post,No student,Grateful not in post,-3
0,474,517.635914352,52.719375,2,19,7,0,First Post,27,Poor not in post,No student,Grateful not in post,0
0,2,2.01618055556,0,1,2,0,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,0,0,0,4,0,0,0,First Post,59,Poor not in post,No student,Grateful not in post,2
0,999,301.957650463,0,1,27,56,0,First Post,53,Poor not in post,No student,Grateful not in post,0
1,2,25.2683564815,0,4,1,0,0,First Post,288,Poor not in post,Student,Grateful not in post,2
0,0,0,0,2,0,0,0,First Post,87,Poor not in post,No student,Grateful not in post,3
1,212,105.567581019,0,3,10,0,0,First Post,80,Poor not in post,No student,Grateful not in post,3
1,455,118.951770833,0,3,27,4,0,First Post,48,Poor not in post,No student,Grateful not in post,5
1,4049,915.182407407,0,2,23,29,0,First Post,43,Poor not in post,No student,Grateful not in post,4
1,81,134.132407407,0,10,5,1,0,First Post,669,Poor not in post,Student,Grateful in post,17
1,2126,127.092349537,0,11,16,18,0,First Post,34,Poor not in post,No student,Grateful not in post,1
1,1795,165.998888889,0,5,17,9,0,First Post,99,Poor not in post,No student,Grateful not in post,-4
1,0,0,0,7,0,0,0,First Post,60,Poor not in post,No student,Grateful not in post,0
0,130,174.283738426,0,2,6,5,0,First Post,43,Poor not in post,No student,Grateful not in post,-2
0,982,487.164050926,0,3,49,37,0,First Post,100,Poor not in post,No student,Grateful not in post,2
1,1423,144.667280093,19.7448263889,13,23,21,1,Posted Before,120,Poor not in post,No student,Grateful not in post,-4
0,303,389.931319444,0,3,28,15,0,First Post,43,Poor not in post,No student,Grateful not in post,1
0,46,38.2276851852,0,8,2,4,0,First Post,150,Poor in post,No student,Grateful not in post,7
1,22,161.389918981,0,2,4,1,0,First Post,138,Poor not in post,No student,Grateful in post,1
1,46,137.855914352,0,2,6,2,0,First Post,64,Poor not in post,No student,Grateful not in post,9
0,193,116.439965278,0,2,10,6,0,First Post,94,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,9,0,0,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,6134,614.376296296,0,3,70,92,0,First Post,28,Poor not in post,No student,Grateful not in post,1
0,229,555.17681713,0,1,16,23,0,First Post,41,Poor not in post,No student,Grateful not in post,-2
0,2823,671.174907407,0,10,30,12,0,First Post,133,Poor not in post,No student,Grateful not in post,-15
0,1050,66.9411342593,0,2,14,4,0,First Post,34,Poor not in post,No student,Grateful not in post,-1
0,8631,450.850717593,0,3,75,146,0,First Post,20,Poor not in post,No student,Grateful not in post,6
0,0,0,0,10,0,0,0,First Post,90,Poor not in post,No student,Grateful not in post,3
0,666,104.597384259,0,4,19,21,0,First Post,38,Poor not in post,No student,Grateful not in post,1
0,520,16.0435763889,0,19,8,2,0,First Post,30,Poor not in post,Student,Grateful not in post,-1
0,651,540.114571759,0,7,18,14,0,First Post,41,Poor not in post,No student,Grateful not in post,0
0,44,11.3256134259,0,12,5,3,0,First Post,76,Poor not in post,No student,Grateful not in post,-6
0,424,262.962893519,0,1,15,17,0,First Post,45,Poor not in post,No student,Grateful not in post,2
0,600,1011.73412037,0,1,48,31,0,First Post,39,Poor not in post,Student,Grateful not in post,-1
0,33,200.9025,0,1,5,3,0,First Post,88,Poor not in post,No student,Grateful not in post,12
0,365,518.004641204,0,3,40,17,0,First Post,121,Poor not in post,No student,Grateful not in post,1
0,2477,440.6934375,280.944259259,7,32,44,0,First Post,53,Poor not in post,Student,Grateful not in post,0
1,511,63.3364467593,4.51954861111,6,35,5,0,First Post,109,Poor not in post,No student,Grateful not in post,1
0,9077,320.71787037,0,11,73,352,0,First Post,58,Poor not in post,No student,Grateful not in post,2
0,0,0,0,3,0,0,0,First Post,99,Poor not in post,No student,Grateful not in post,0
0,0,0,0,2,0,0,0,First Post,52,Poor not in post,No student,Grateful in post,9
0,551,103.240138889,0,5,15,28,0,First Post,41,Poor not in post,No student,Grateful not in post,2
0,5095,317.804895833,0,3,96,169,0,First Post,24,Poor not in post,No student,Grateful not in post,0
0,510,305.011284722,0,4,30,55,0,First Post,40,Poor not in post,No student,Grateful not in post,-1
1,1956,1609.03744213,0,6,81,262,0,First Post,32,Poor not in post,No student,Grateful not in post,2
0,5641,257.252685185,0,3,67,110,0,First Post,71,Poor not in post,No student,Grateful not in post,-2
0,1327,827.046076389,0,3,38,126,0,First Post,110,Poor not in post,No student,Grateful not in post,-2
0,117,804.542615741,0,3,12,35,0,First Post,37,Poor not in post,No student,Grateful not in post,1
1,0,0,0,17,0,0,0,First Post,175,Poor not in post,No student,Grateful not in post,-3
0,133,18.2129976852,0,5,8,0,0,First Post,25,Poor not in post,No student,Grateful not in post,5
0,153,57.8769212963,0,3,15,12,0,First Post,26,Poor not in post,No student,Grateful not in post,3
0,247,90.3316203704,0,21,12,7,0,First Post,48,Poor not in post,No student,Grateful not in post,4
1,0,0,0,2,0,0,0,First Post,158,Poor not in post,No student,Grateful not in post,0
0,449,448.848668981,0,6,22,5,0,First Post,70,Poor not in post,No student,Grateful not in post,1
0,0,0,0,3,0,0,0,First Post,35,Poor not in post,Student,Grateful not in post,-4
1,227,227.263738426,0.980497685185,1,14,3,0,First Post,98,Poor not in post,Student,Grateful not in post,-7
0,313,468.995960648,226.790578704,2,21,29,0,First Post,96,Poor not in post,No student,Grateful not in post,1
1,81,211.1903125,44.0078472222,6,14,4,0,First Post,133,Poor not in post,No student,Grateful not in post,15
0,2464,369.406909722,0,2,46,85,0,First Post,96,Poor not in post,No student,Grateful not in post,2
0,927,901.82318287,0,4,37,57,0,First Post,78,Poor not in post,No student,Grateful not in post,0
0,122,62.9159606481,0,6,6,2,0,First Post,55,Poor not in post,No student,Grateful not in post,4
1,440,160.814386574,95.6981828704,3,24,19,0,First Post,61,Poor not in post,Student,Grateful not in post,1
1,0,0,0,6,0,0,0,First Post,478,Poor in post,Student,Grateful not in post,10
0,8076,494.882210648,0,3,77,119,0,First Post,14,Poor not in post,No student,Grateful not in post,0
0,1,25.9008217593,0,4,1,0,0,First Post,101,Poor not in post,No student,Grateful not in post,3
0,56,135.042349537,0,3,9,0,0,First Post,42,Poor not in post,No student,Grateful not in post,3
0,3817,277.186793981,208.087835648,3,235,181,0,First Post,54,Poor not in post,No student,Grateful not in post,-3
0,245,54.362974537,0,2,17,27,0,First Post,70,Poor not in post,No student,Grateful not in post,5
1,2095,166.917037037,0,20,10,18,0,First Post,63,Poor not in post,No student,Grateful not in post,6
0,1448,200.035821759,0,1,39,41,0,First Post,75,Poor not in post,No student,Grateful not in post,-3
0,483,487.54349537,0,7,22,28,0,First Post,27,Poor not in post,No student,Grateful not in post,2
1,5478,1051.7019213,785.457685185,12,126,235,1,Posted Before,237,Poor not in post,No student,Grateful not in post,-6
0,216,720.209814815,4.89885416667,3,24,19,0,First Post,21,Poor not in post,No student,Grateful not in post,6
0,411,141.765486111,0,1,10,2,0,First Post,89,Poor not in post,No student,Grateful not in post,-3
0,2520,310.193368056,0,1,28,70,0,First Post,35,Poor not in post,No student,Grateful not in post,0
0,1,0.0259837962963,0.0259837962963,5,1,0,0,First Post,39,Poor not in post,No student,Grateful not in post,3
0,6544,155.806481481,0,9,74,170,0,First Post,31,Poor not in post,No student,Grateful not in post,2
0,67,485.661793981,30.9236805556,3,5,8,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,0,0,0,4,0,0,0,First Post,23,Poor not in post,No student,Grateful not in post,-3
0,-1,6.62550925926,0,3,1,1,0,First Post,27,Poor not in post,No student,Grateful not in post,2
1,222,961.910902778,0,6,18,14,0,First Post,45,Poor not in post,No student,Grateful not in post,-1
0,9625,401.236909722,0,89,3,3,0,First Post,493,Poor not in post,No student,Grateful not in post,-4
0,120,365.954594907,0,8,8,12,0,First Post,55,Poor not in post,No student,Grateful not in post,10
0,0,0,0,2,0,0,0,First Post,103,Poor not in post,No student,Grateful not in post,1
1,4264,1261.21275463,711.307627315,5,61,198,0,First Post,276,Poor not in post,No student,Grateful not in post,-1
0,1681,723.713935185,567.914293981,9,27,78,0,First Post,54,Poor not in post,No student,Grateful not in post,0
0,65,158.863298611,6.98854166667,2,15,3,0,First Post,58,Poor not in post,No student,Grateful not in post,5
0,1400,146.568275463,0,4,52,5,0,First Post,171,Poor not in post,No student,Grateful not in post,6
0,712,78.2045601852,0,1,18,1,0,First Post,74,Poor not in post,No student,Grateful not in post,-7
1,3023,150.710138889,0,4,44,12,0,First Post,125,Poor not in post,No student,Grateful not in post,8
0,1026,124.821296296,0,5,12,10,0,First Post,28,Poor not in post,No student,Grateful not in post,-6
0,0,0,0,1,0,0,0,First Post,96,Poor not in post,No student,Grateful not in post,0
0,6,88.8855902778,0,3,2,0,0,First Post,81,Poor not in post,No student,Grateful not in post,10
0,2479,522.582060185,165.546226852,2,63,52,0,First Post,227,Poor not in post,No student,Grateful not in post,-6
0,1,0,0,2,1,0,0,First Post,57,Poor not in post,No student,Grateful not in post,-1
1,215,114.203738426,0,3,23,21,0,First Post,40,Poor not in post,No student,Grateful not in post,-6
0,990,1176.13680556,344.275543981,2,38,9,0,First Post,66,Poor not in post,No student,Grateful not in post,8
1,106,311.280671296,0,3,8,8,0,First Post,149,Poor not in post,No student,Grateful not in post,3
1,1995,688.812395833,0,10,29,24,0,First Post,118,Poor not in post,No student,Grateful not in post,8
0,638,721.685648148,0,3,31,50,0,First Post,73,Poor not in post,No student,Grateful not in post,1
0,3886,360.16255787,0,5,64,54,0,First Post,16,Poor not in post,No student,Grateful not in post,2
1,2177,465.482708333,0,5,58,83,0,First Post,77,Poor not in post,No student,Grateful not in post,6
0,1125,381.693923611,12.9916319444,6,89,5,0,First Post,48,Poor not in post,Student,Grateful not in post,6
0,79,181.699814815,0,6,11,0,0,First Post,30,Poor not in post,No student,Grateful not in post,7
0,101,123.102233796,0,2,13,20,0,First Post,20,Poor not in post,No student,Grateful not in post,3
1,3707,854.742627315,0,17,34,18,0,First Post,17,Poor not in post,No student,Grateful not in post,2
0,0,0,0,4,0,0,0,First Post,90,Poor not in post,No student,Grateful not in post,13
0,659,380.499768519,0,2,19,15,0,First Post,48,Poor not in post,No student,Grateful not in post,2
0,3,0,0,4,1,0,0,First Post,4,Poor not in post,No student,Grateful not in post,0
0,55,16.0999305556,0,3,1,1,0,First Post,18,Poor not in post,No student,Grateful not in post,4
0,12,510.224548611,0,9,2,2,0,First Post,81,Poor not in post,No student,Grateful in post,3
0,161,261.711689815,0,5,13,2,0,First Post,10,Poor not in post,No student,Grateful not in post,0
0,6404,771.049189815,0,4,71,98,0,First Post,80,Poor not in post,No student,Grateful not in post,-1
0,22,29.1979513889,0,3,8,2,0,First Post,50,Poor not in post,No student,Grateful not in post,0
0,75,217.998194444,0,2,20,6,0,First Post,16,Poor not in post,No student,Grateful not in post,0
0,20,196.843981481,0,15,5,3,0,First Post,32,Poor not in post,Student,Grateful in post,2
0,0,0,0,3,0,0,0,First Post,127,Poor not in post,No student,Grateful not in post,5
0,141,588.885196759,0,7,11,8,0,First Post,78,Poor not in post,No student,Grateful not in post,-2
0,26,99.2150810185,0,1,9,4,0,First Post,62,Poor not in post,Student,Grateful not in post,3
0,20,41.4573263889,0,7,6,8,0,First Post,95,Poor not in post,No student,Grateful not in post,3
1,716,652.682233796,0,3,25,23,0,First Post,33,Poor not in post,No student,Grateful not in post,-2
0,1541,226.725787037,0,2,58,28,0,First Post,24,Poor not in post,No student,Grateful not in post,-1
1,2940,1518.09571759,0,10,33,171,0,First Post,104,Poor not in post,No student,Grateful not in post,10
0,22,162.118854167,0,7,8,4,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,90,11.4012384259,0,7,8,5,0,First Post,55,Poor not in post,No student,Grateful not in post,1
1,9749,621.318078704,0,14,52,79,0,First Post,113,Poor not in post,No student,Grateful not in post,-5
0,4798,719.264791667,0,3,57,48,0,First Post,58,Poor not in post,No student,Grateful in post,4
0,87911,276.103020833,0,4,71,809,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,3165,782.928657407,0,4,34,75,0,First Post,103,Poor not in post,No student,Grateful not in post,2
1,264,223.250289352,0,6,11,22,0,First Post,227,Poor not in post,Student,Grateful not in post,8
0,63,291.992731481,0,1,7,1,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
1,885,415.208703704,147.035787037,1,21,6,2,Posted Before,56,Poor in post,No student,Grateful not in post,2
0,233,200.970844907,0,8,19,12,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
1,3402,830.464849537,0,17,33,40,0,First Post,128,Poor not in post,Student,Grateful not in post,4
1,1,0,0,11,1,0,0,First Post,32,Poor not in post,No student,Grateful not in post,0
0,335,212.096296296,0,6,12,3,0,First Post,66,Poor not in post,No student,Grateful not in post,7
0,37,867.454085648,0,5,6,3,0,First Post,81,Poor not in post,No student,Grateful not in post,-3
1,402,414.703877315,0,1,29,20,0,First Post,58,Poor not in post,No student,Grateful in post,10
0,18,103.105474537,0,2,3,2,0,First Post,21,Poor not in post,No student,Grateful not in post,2
0,0,0,0,12,0,0,0,First Post,208,Poor not in post,No student,Grateful not in post,10
0,206,113.702627315,0,1,19,2,0,First Post,29,Poor not in post,No student,Grateful not in post,-2
0,2685,648.993009259,0,5,64,23,0,First Post,62,Poor not in post,No student,Grateful not in post,3
0,0,5.89453703704,0,3,2,0,0,First Post,34,Poor not in post,No student,Grateful not in post,-5
1,669,695.152615741,0,20,24,6,0,First Post,73,Poor not in post,No student,Grateful not in post,-1
0,2,23.5503125,0,3,1,0,0,First Post,76,Poor not in post,No student,Grateful not in post,-2
0,16,5.72976851852,0,3,2,1,0,First Post,16,Poor not in post,No student,Grateful not in post,-3
0,2331,241.969178241,0,4,74,33,0,First Post,35,Poor not in post,No student,Grateful not in post,0
0,237,60.8625810185,0,5,8,12,0,First Post,138,Poor not in post,No student,Grateful not in post,5
0,34,501.111099537,0,5,12,15,0,First Post,16,Poor not in post,No student,Grateful not in post,-1
0,1252,410.551736111,0,10,25,6,0,First Post,50,Poor not in post,No student,Grateful not in post,-2
0,1702,159.564652778,7.7228587963,1,31,79,1,Posted Before,33,Poor not in post,No student,Grateful not in post,0
0,112,718.746643519,0,1,19,12,0,First Post,33,Poor not in post,No student,Grateful not in post,0
0,0,0,0,16,0,0,0,First Post,42,Poor not in post,No student,Grateful not in post,1
0,69,336.659560185,0,2,11,0,0,First Post,39,Poor not in post,No student,Grateful not in post,0
0,0,0,0,9,0,0,0,First Post,88,Poor not in post,No student,Grateful not in post,2
0,2218,142.85181713,15.812974537,47,27,57,0,First Post,71,Poor not in post,No student,Grateful not in post,-4
0,1497,219.938773148,0,11,29,21,0,First Post,91,Poor not in post,No student,Grateful not in post,3
0,1800,340.586851852,0,2,34,44,0,First Post,38,Poor not in post,No student,Grateful not in post,-7
0,45,423.011655093,0,1,6,5,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
1,1356,394.812280093,20.3194675926,4,9,7,0,First Post,46,Poor not in post,No student,Grateful not in post,1
0,4141,243.985416667,0,3,26,25,0,First Post,21,Poor not in post,No student,Grateful not in post,2
0,1944,453.998229167,214.122268519,5,30,77,0,First Post,170,Poor not in post,No student,Grateful not in post,5
0,3,250.052256944,0,5,1,1,0,First Post,26,Poor not in post,No student,Grateful not in post,-2
0,6,0,0,10,1,0,0,First Post,106,Poor not in post,No student,Grateful not in post,-7
0,4312,446.135902778,0,6,114,195,0,First Post,14,Poor not in post,No student,Grateful not in post,0
0,78,216.89900463,0,2,3,0,0,First Post,61,Poor not in post,No student,Grateful not in post,-4
1,2442,917.781041667,0,42,36,29,0,First Post,57,Poor not in post,No student,Grateful not in post,-3
0,3044,169.064699074,0,5,24,115,0,First Post,52,Poor not in post,No student,Grateful not in post,-1
1,3,0,0,7,1,0,0,First Post,41,Poor not in post,No student,Grateful not in post,-1
0,2168,71.049849537,0,1,34,7,0,First Post,123,Poor not in post,No student,Grateful not in post,-6
0,3303,1253.83346065,0,2,57,136,0,First Post,83,Poor not in post,No student,Grateful not in post,0
